ID,sample_idx,ax,ay,az,gx,gy,gz
450,4,-316,-908,-16908,63,-112,-8551
450,5,-192,-388,-16956,99,-68,-1833
450,6,32,-204,-16996,98,-65,-3288
450,7,-184,-380,-16920,106,-48,-2496
450,8,-108,-296,-17024,142,-86,-1689
450,9,68,-200,-17504,70,20,-1336
451,0,308,-104,-17032,53,-82,-1786
451,1,124,-252,-16976,42,-42,-2645
451,2,-24,-308,-17012,-72,55,-1421
451,3,172,-200,-16948,203,-101,-1249
451,4,92,-144,-16920,-21,27,-387
451,5,20,-144,-16976,110,-145,-202
451,6,-28,-364,-17012,-117,-6,-199
451,7,-40,-248,-17092,85,-109,-297
451,8,-224,-256,-17100,260,-118,-8041
451,9,488,-540,-17164,84,-125,-5661
452,0,1000,380,-16980,58,-212,-10774
452,1,608,-816,-16992,82,-16,-11224
452,2,-1672,-2748,-16912,-2,-144,-32337
452,3,1084,36,-16936,140,-474,-32768
452,4,2188,964,-16900,178,-352,-27157
452,5,-1188,-304,-16968,170,-132,-25350
452,6,-1276,-516,-17012,134,-156,-14536
452,7,-1376,-1524,-17092,4,-36,-4014
452,8,-56,-236,-16996,-109,204,-120
452,9,2028,300,-17032,28,1,-664
453,0,72,-260,-16812,72,12,105
453,1,-60,-608,-17148,77,-28,7676
453,2,-568,-128,-17072,28,92,12978
453,3,-924,-212,-16944,-101,108,30229
453,4,36,-128,-16820,198,273,31732
453,5,-828,128,-17008,-67,104,32767
453,6,200,-1808,-17032,-5,-69,31214
453,7,-1396,-2460,-16700,-25,-6,25662
453,8,-1544,628,-16764,119,102,16387
453,9,584,-348,-16952,132,129,7650
454,0,520,-128,-16764,281,-95,2110
454,1,20,-188,-16984,125,-59,1383
454,2,468,240,-17152,-95,-5,21601
454,3,-208,344,-17036,40,32,24927
454,4,184,472,-17236,9,-70,32767
454,5,560,668,-16944,113,-15,25898
454,6,416,172,-16768,137,11,32767
454,7,-432,1508,-17128,201,-145,25850
454,8,788,640,-16768,373,-282,9158
454,9,-216,2552,-16916,59,70,11660
455,0,-960,552,-16940,69,-148,17391
455,1,104,692,-16900,-18,-17,16294
455,2,224,-64,-17052,12,-77,14800
455,3,16,-116,-16848,141,-160,17831
455,4,-264,-388,-17020,52,-34,10570
455,5,-404,-176,-17004,23,-66,5611
455,6,-20,-248,-16980,88,-29,346
455,7,-12,-152,-16892,124,-18,-145
455,8,2960,-68,-16924,-10,-8,-9008
455,9,28,56,-16956,114,-89,-8454
456,0,-172,-116,-17052,3,-86,-15878
456,1,-56,-152,-16908,180,-124,-26001
456,2,-1464,-1468,-17244,357,-158,-25397
456,3,280,-2180,-17088,59,-30,-29376
456,4,628,-1736,-17060,89,28,-32768
456,5,1232,-704,-16940,47,-88,-32768
456,6,784,-488,-17352,225,107,-24722
456,7,-872,-2188,-17024,64,-134,-32768
456,8,144,-440,-16992,152,-101,-24143
456,9,-1064,24,-17060,42,-11,-19783
457,0,1084,228,-16992,125,-15,-15481
457,1,-132,200,-17112,142,2,-7456
457,2,1360,-764,-16956,101,-114,-635
457,3,100,-336,-17136,75,-103,-4230
457,4,1272,-1072,-16864,243,-101,-2686
457,5,1548,-976,-17080,100,-131,-297
457,6,84,124,-16772,-664,-106,-366
457,7,-20,-204,-17116,91,-143,-127
457,8,-288,32,-16932,40,-95,-3667
457,9,2068,-5008,-17008,270,161,-498
458,0,896,-692,-16836,90,29,-236
458,1,460,-1844,-16956,129,-34,-3820
458,2,40,-216,-17116,139,-21,-150
458,3,-96,-120,-17064,248,-77,18
458,4,0,8,-17228,-15,-195,248
458,5,1184,2836,-17192,18,18,-1568
458,6,-1428,-560,-17740,191,126,-8394
458,7,-212,-1824,-16636,230,81,-7219
458,8,-828,-3976,-18060,-87,-199,-1757
458,9,440,-176,-17024,113,45,71
459,0,-584,-1648,-17084,297,-91,1106
459,1,-216,-1448,-17208,40,-192,-272
459,2,-48,-1452,-17016,142,73,2085
459,3,136,1104,-16684,27,5,31594
459,4,-672,-556,-17068,73,53,24122
459,5,456,-1456,-17032,107,350,21785
459,6,932,384,-17048,222,35,7221
459,7,1148,-1360,-16964,23,-193,833
459,8,836,520,-17236,249,163,4805
459,9,-228,-80,-17244,-35,102,29977
460,0,-360,-776,-17196,-11,36,21332
460,1,4244,-5736,-14740,-524,-542,32767
460,2,-460,-1680,-16932,-165,7,21937
460,3,1044,-1428,-17004,-69,-94,23756
460,4,152,892,-17012,258,-257,23972
460,5,1936,1244,-17352,483,-564,13497
460,6,-960,-208,-16872,193,-113,6850
460,7,-232,-348,-17060,27,125,-145
460,8,-320,-300,-17056,56,355,-190
460,9,-316,-536,-17196,186,1868,-6552
461,0,688,76,-17216,2,-18,-13960
461,1,-1116,-2044,-17272,-375,309,-12184
461,2,-476,-780,-17180,-185,235,-7504
461,3,1096,-356,-16844,255,-124,-12670
461,4,2328,768,-17332,489,-341,-32768
461,5,-2388,-2048,-17376,42,190,-32768
461,6,1980,84,-17052,396,51,-32768
461,7,-780,-1416,-16928,371,16,-21788
461,8,-260,-764,-17028,118,-130,-12494
461,9,-132,-148,-17092,314,-358,-3754
462,0,-156,-8,-16944,253,-147,-8714
462,1,100,876,-17156,360,-330,-9502
462,2,340,340,-17208,264,-286,-12037
462,3,444,-1108,-17284,162,-134,-16928
462,4,1316,432,-17044,158,-240,-26939
462,5,-48,-328,-17100,362,-176,-14
462,6,80,-148,-17188,-33,82,1736
462,7,92,-292,-17104,-214,196,9841
462,8,-564,-532,-16888,20,-102,15951
462,9,-116,-416,-17036,-21,-51,10949
463,0,28,-2448,-17268,90,-76,22964
463,1,272,232,-16908,-101,164,9080
463,2,-124,-416,-16996,8,-22,958
463,3,-84,-92,-16920,15,-93,-236
463,4,-32,276,-16960,64,-92,264
463,5,32,1164,-17116,77,11,-1705
463,6,100,-244,-17060,212,-191,92
463,7,-4,-768,-16948,181,-42,10207
463,8,-140,-396,-16956,-15,121,11927
463,9,108,-636,-16916,-18,-78,4379
464,0,380,-3048,-16020,-150,100,2248
464,1,-64,-1236,-17004,-154,120,2593
464,2,576,-1288,-16908,94,-148,1854
464,3,-560,-696,-16736,121,-15,2247
464,4,-576,-48,-16924,-219,201,3176
464,5,-916,-556,-16812,210,-82,3071
464,6,-544,-800,-16644,60,-22,3157
464,7,-956,632,-16892,125,116,-25
464,8,3336,1716,-17428,101,-41,-1573
464,9,312,1000,-16648,11,18,-1211
465,0,-320,1180,-16624,90,-100,-1597
465,1,548,1996,-16992,109,-180,-1299
465,2,1164,1200,-16652,-8,-193,-14
465,3,24,584,-17180,333,-218,1046
465,4,-676,-592,-16812,120,-136,-718
465,5,-888,-1648,-17192,46,-183,-558
465,6,-776,-1568,-16940,59,-126,-934
465,7,-388,-2792,-17104,55,-152,1803
465,8,280,-1568,-17084,-26,-63,567
465,9,-204,-1176,-16776,94,-148,624
466,0,1252,-2228,-17196,115,92,-880
466,1,716,-1960,-16572,115,-176,-1408
466,2,436,-924,-17220,130,-102,-1793
466,3,-4,528,-16732,137,8,-2391
466,4,248,192,-17196,333,59,-1272
466,5,-12,1316,-17224,148,-162,-649
466,6,-488,1172,-17140,162,-87,-689
466,7,1804,2100,-16868,138,-94,-649
466,8,36,1000,-16876,142,-94,1519
466,9,88,1052,-17000,59,41,925
467,0,480,284,-17080,-93,-86,-224
467,1,156,-572,-17404,-135,63,-136
467,2,-536,-200,-16968,-6,-13,1798
467,3,508,-1404,-16532,-30,-191,1690
467,4,216,-72,-17092,-81,-90,1046
467,5,728,-2092,-16908,50,-123,-682
467,6,172,-368,-16884,106,-48,3533
467,7,1220,-180,-16892,45,-6,401
467,8,1976,-832,-17000,167,253,1608
467,9,160,-564,-16852,-48,10,752
468,0,2596,-1980,-17364,-78,253,1804
468,1,464,-240,-17028,-64,182,2494
468,2,-1112,204,-16836,78,97,2773
468,3,304,-1076,-17188,-30,222,1788
468,4,836,-984,-17136,30,-17,680
468,5,908,-792,-16568,45,63,1911
468,6,240,-1012,-16968,112,-141,2442
468,7,-380,-1868,-17024,101,5,3342
468,8,-1140,-1192,-17040,115,-150,881
468,9,-504,-816,-16908,106,-73,-560
469,0,-1384,184,-17132,319,-132,-2387
469,1,-208,776,-17244,8,-249,-1834
469,2,-172,228,-16960,258,-247,-1594
469,3,-508,1148,-17580,-106,-218,-1666
469,4,-1640,708,-16464,191,-124,-380
469,5,-980,644,-16840,48,-237,-2417
469,6,-992,588,-16464,176,-150,-1751
469,7,488,-232,-17080,118,-221,-1684
469,8,2444,-1508,-17276,84,82,-3305
469,9,1364,-272,-16848,117,-108,-1310
470,0,1648,-4,-17088,47,-150,-891
470,1,1928,-1140,-16976,144,-8,-1774
470,2,16,-296,-16964,0,-64,-73
470,3,80,-316,-16932,72,-83,-67
470,4,44,-284,-16980,111,-119,-57
470,5,92,-216,-16992,41,-32,-49
470,6,56,-288,-17000,49,-48,-34
470,7,216,-216,-17000,-48,45,-28
470,8,156,-304,-17008,173,-90,-46
470,9,40,-204,-17072,193,-127,-78
471,0,-72,-80,-17048,73,-60,-178
471,1,160,-296,-17020,71,-105,-394
471,2,172,-252,-16912,72,-48,-44
471,3,152,-308,-16980,56,-50,-79
471,4,124,-276,-17012,101,-43,-45
471,5,148,-296,-16956,68,-48,-45
471,6,168,-200,-16892,66,-43,-29
471,7,92,-216,-16944,149,-111,-57
471,8,744,-672,-17000,-23,-19,-263
471,9,1756,-720,-16652,123,-119,682
472,0,-1592,660,-16796,65,-114,1006
472,1,16,144,-16768,-11,-11,1144
472,2,152,660,-16784,6,71,222
472,3,544,244,-16924,51,-17,317
472,4,-748,-1004,-16912,-89,-96,2070
472,5,-988,-748,-17084,63,-17,-257
472,6,200,-244,-16964,-55,-3,-91
472,7,84,-160,-16944,151,-88,-57
472,8,112,-160,-16944,77,-109,-63
472,9,432,-20,-16940,137,-118,-483
473,0,3684,4584,-17692,50,-92,274
473,1,404,456,-16936,140,-40,-410
473,2,256,-188,-17012,-24,-62,169
473,3,608,372,-17096,-101,-13,-1057
473,4,576,376,-16588,25,51,24
473,5,264,-72,-16732,-130,94,-169
473,6,-228,-112,-17272,183,-144,620
473,7,196,-1444,-16980,-172,-69,551
473,8,424,-932,-17040,120,8,158
473,9,-360,-1268,-16660,151,-74,-615
474,0,-44,-1168,-16932,-53,62,-608
474,1,232,-148,-16936,203,-111,-44
474,2,268,-100,-16696,37,-12,-150
474,3,312,-572,-16860,319,-254,353
474,4,-284,44,-17204,67,-111,711
474,5,12,-152,-16616,137,16,-166
474,6,560,-404,-16948,101,-202,-1540
474,7,332,-1512,-17028,433,-240,-252
474,8,-132,160,-16920,-1,9,262
474,9,188,-584,-16696,86,-70,-24
475,0,264,-1172,-17104,133,-119,-550
475,1,24,-264,-16928,137,-83,-919
475,2,52,-540,-16964,77,-10,-420
475,3,48,-200,-16980,49,-97,-578
475,4,160,-180,-17032,-27,22,52
475,5,-1120,-228,-16960,97,-123,-112
475,6,-1692,-304,-16588,72,103,506
475,7,-1140,-1076,-16560,139,-390,-349
475,8,-168,-892,-17040,260,43,-318
475,9,176,168,-16516,-17,66,-209
476,0,524,112,-16468,304,-176,738
476,1,1772,904,-16700,31,-147,-186
476,2,556,48,-16744,115,-183,78
476,3,192,-44,-16812,189,-181,-96
476,4,120,-132,-16848,30,-78,-1564
476,5,-272,-228,-16980,217,-160,353
476,6,152,-428,-16932,61,-128,-183
476,7,120,-248,-16940,129,-89,-122
476,8,96,-304,-16968,38,-24,-46
476,9,64,-280,-16936,29,-44,-77
477,0,92,-236,-16992,117,-86,-67
477,1,124,-272,-16976,91,-93,-43
477,2,0,-236,-16988,40,-39,-25
477,3,-368,-1384,-17136,234,-105,336
477,4,1028,-1104,-17420,49,40,-133
477,5,744,-1756,-16584,256,-110,595
477,6,-516,220,-17492,-217,63,464
477,7,-196,-524,-15512,130,-208,-1035
477,8,976,-1444,-17088,43,4,-114
477,9,652,-380,-16912,-88,-164,277
478,0,-200,40,-16248,172,-126,-244
478,1,76,372,-16888,148,-57,736
478,2,-420,216,-16916,-112,-8,563
478,3,-396,1508,-17444,-19,9,-1035
478,4,84,-192,-16984,286,-76,-93
478,5,28,-344,-16948,-18,-24,-98
478,6,96,-260,-16976,127,-119,-114
478,7,-84,-320,-16952,102,-100,-439
478,8,84,-388,-16936,76,-64,-60
478,9,-32,-252,-16912,104,-84,-57
479,0,64,-320,-17036,72,-48,-29
479,1,68,-252,-16972,61,-55,-60
479,2,96,-324,-16968,23,-49,-50
479,3,20,-304,-17096,78,-70,-51
479,4,24,-224,-16916,80,-79,-64
479,5,104,-176,-16976,100,-43,-100
479,6,72,-276,-17016,81,-57,-83
479,7,92,-212,-17016,81,-74,-74
479,8,20,-232,-17084,75,-34,-112
479,9,52,-220,-16988,79,-64,-28
